osm_type,osm_id,lat,lon,poi_type,functional_group,name,seniunija,seniunija_nr,cluster
way,148891846,54.7231829,25.242602,amenity:parking,transport,Statyk ir važiuok aikštelė,Pašilaičiai,7.0,68
way,149141470,54.6983664,25.2102329,amenity:parking,transport,,Karoliniškės,10.0,182
way,149141472,54.6977965,25.2111658,shop:supermarket,retail,Norfa XL,Karoliniškės,10.0,182
way,149172416,54.7540824,25.2814197,amenity:parking,transport,,Verkiai,1.0,29
way,149172423,54.7540845,25.2649949,amenity:parking,transport,,Verkiai,1.0,17
way,149172425,54.7621716,25.2842997,amenity:parking,transport,,Verkiai,1.0,49
way,149172431,54.7573657,25.2694076,amenity:parking,transport,,Verkiai,1.0,29
way,149774942,54.7057527,25.3203437,amenity:parking,transport,,Antakalnis,13.0,75
way,149774943,54.7056214,25.3210732,amenity:parking,transport,,Antakalnis,13.0,75
way,150408645,54.6982766,25.2230763,amenity:parking,transport,,Karoliniškės,10.0,95
way,150876600,54.7444952,25.3974841,amenity:parking,transport,,Antakalnis,13.0,-1
way,151097669,54.761148,25.3333479,shop:convenience,retail,Budruva,Verkiai,1.0,50
way,151097769,54.7658619,25.3392058,landuse:industrial,work,Verkių TP,Verkiai,1.0,-1
way,151237666,54.6748223,25.323746,amenity:parking,transport,,Rasos,15.0,-1
way,151237667,54.6778346,25.325264,landuse:industrial,work,Markučių TP,Rasos,15.0,-1
way,151239968,54.6966637,25.398529,amenity:parking,transport,,Naujoji Vilnia,14.0,36
way,151266492,54.739166,25.2647814,amenity:parking,transport,,Verkiai,1.0,-1
way,151571038,54.6645153,25.2268062,amenity:parking,transport,,Vilkpėdė,18.0,-1
way,151571039,54.6687783,25.2315864,amenity:parking,transport,,Vilkpėdė,18.0,-1
way,151571040,54.6674754,25.2151237,amenity:parking,transport,,Lazdynai,11.0,114
way,151571041,54.6676448,25.2302659,amenity:parking,transport,,Vilkpėdė,18.0,-1
way,151693545,54.682937,25.2127821,amenity:parking,transport,,Lazdynai,11.0,85
way,152830685,54.7257757,25.2403098,shop:car,retail,Møller Auto,Pašilaičiai,7.0,68
way,152830703,54.7270946,25.2402147,amenity:parking,transport,,Pašilaičiai,7.0,68
way,152830706,54.7250708,25.241512,amenity:parking,transport,,Pašilaičiai,7.0,68
way,152830707,54.7261662,25.2401335,amenity:parking,transport,,Pašilaičiai,7.0,68
way,152855125,54.692177,25.3466702,amenity:fuel,transport,Baltic Petroleum,Naujoji Vilnia,14.0,-1
way,152857475,54.7230445,25.2211602,amenity:parking,transport,,Justiniškės,8.0,128
way,152858073,54.7231714,25.2351062,amenity:parking,transport,,Pašilaičiai,7.0,68
way,152977611,54.7158,25.2800722,amenity:parking,transport,,Verkiai,1.0,71
way,152979923,54.6669803,25.2510761,amenity:parking,transport,,Vilkpėdė,18.0,67
way,152979924,54.6677682,25.249742,amenity:parking,transport,,Vilkpėdė,18.0,67
way,153556467,54.6447601,25.2774867,amenity:parking,transport,,Naujininkai,19.0,-1
way,153557845,54.6406259,25.2768013,amenity:parking,transport,,Naujininkai,19.0,93
way,153557847,54.6413753,25.2768451,amenity:parking,transport,Adc rent,Naujininkai,19.0,93
way,153979680,54.6970015,25.2695156,amenity:parking,transport,,Šnipiškės,3.0,69
way,153979682,54.6974185,25.2698288,amenity:parking,transport,,Šnipiškės,3.0,69
way,154343024,54.6859119,25.2855262,shop:kiosk,retail,Narvesen,Senamiestis,16.0,67
way,154348228,54.7140703,25.313887,amenity:parking,transport,,Antakalnis,13.0,75
way,154356447,54.7042036,25.3632628,amenity:parking,transport,,Antakalnis,13.0,-1
way,154854352,54.7521752,25.2749894,amenity:parking,transport,uniPark automobilių parkingas P10,Verkiai,1.0,29
way,155115874,54.6852925,25.2810744,amenity:parking,transport,,Senamiestis,16.0,67
way,155946004,54.6679327,25.158411,amenity:parking,transport,,Paneriai,20.0,12
way,155946005,54.6667113,25.1604626,amenity:parking,transport,,Paneriai,20.0,12
way,155946006,54.6676063,25.1593832,amenity:parking,transport,,Paneriai,20.0,12
way,156305303,54.7333063,25.2957022,amenity:parking,transport,,Antakalnis,13.0,60
way,156305305,54.7326904,25.2963534,amenity:parking,transport,,Antakalnis,13.0,60
way,157352561,54.6770461,25.3078478,amenity:parking,transport,,Senamiestis,16.0,171
way,157352565,54.6771665,25.3085546,amenity:parking,transport,,Senamiestis,16.0,171
way,157508883,54.6956908,25.1813577,amenity:restaurant,leisure,Salotės restoranas,,,-1
way,157515813,54.7731534,25.2724192,amenity:parking,transport,,Verkiai,1.0,19
way,158505202,54.6117326,25.1164027,landuse:industrial,work,Vilniaus TP,Paneriai,20.0,-1
way,158832656,54.6701457,25.2835436,amenity:parking,transport,,Naujamiestis,17.0,67
way,159909583,54.7089678,25.3121001,amenity:parking,transport,,Antakalnis,13.0,75
way,159909591,54.7092554,25.3131603,amenity:parking,transport,,Antakalnis,13.0,75
way,159951108,54.7089761,25.311658,amenity:parking,transport,,Antakalnis,13.0,75
way,161016733,54.6551385,25.1483303,amenity:parking,transport,,Paneriai,20.0,31
way,161016734,54.6545559,25.1482149,amenity:parking,transport,,Paneriai,20.0,31
way,161159887,54.678247,25.2721417,amenity:parking,transport,,Naujamiestis,17.0,67
way,161376019,54.7576755,25.2639284,amenity:fast_food,leisure,Bajorų kioskas,Verkiai,1.0,29
way,161784916,54.6478624,25.1240619,amenity:parking,transport,,Paneriai,20.0,23
way,161784917,54.6480788,25.1228988,amenity:parking,transport,,Paneriai,20.0,23
way,161784918,54.6481186,25.1217515,amenity:parking,transport,,Paneriai,20.0,23
way,161787927,54.768622,25.1959969,amenity:fuel,transport,Baltic Petroleum,,,30
way,161966061,54.7801651,25.0805887,amenity:parking,transport,,,,-1
way,162051271,54.754086,25.2722316,amenity:parking,transport,,Verkiai,1.0,29
way,162354966,54.7313744,25.2865231,amenity:clinic,healthcare,"Sanatorija „Pušyno kelias“, vaikų skyrius",Verkiai,1.0,-1
way,164187163,54.605536,25.3865031,shop:convenience,retail,IKI Cento Skaidiškės,,,20
way,164187270,54.6083743,25.3892204,amenity:parking,transport,,,,20
way,164255258,54.7238354,25.2404037,amenity:parking,transport,,Pašilaičiai,7.0,68
way,164255259,54.7254535,25.2402405,amenity:parking,transport,,Pašilaičiai,7.0,68
way,164255260,54.7280059,25.2396343,amenity:parking,transport,,Pašilaičiai,7.0,68
way,164393691,54.7217188,25.2423919,amenity:parking,transport,,Pašilaičiai,7.0,68
way,164397652,54.7200499,25.2468424,amenity:fast_food,leisure,McDonald's,Fabijoniškės,4.0,68
way,164735637,54.7255195,25.3692386,amenity:kindergarten,education,Vaikų lopšelis-darželis „Abadelė“,Antakalnis,13.0,5
way,166800579,54.7351918,25.3973381,amenity:parking,transport,,Antakalnis,13.0,-1
way,168956604,54.6838958,25.3567411,amenity:cafe,leisure,Rotonda,Naujoji Vilnia,14.0,10
way,170873528,54.6458763,25.3343182,amenity:parking,transport,,,,37
way,172307467,54.7215261,25.2450111,amenity:parking,transport,,Fabijoniškės,4.0,68
way,172843667,54.7294448,25.2271102,amenity:parking,transport,,Pašilaičiai,7.0,102
way,172843682,54.7294255,25.2230651,amenity:parking,transport,,Pašilaičiai,7.0,-1
way,176125199,54.7119732,25.2665905,amenity:parking,transport,,Šeškinė,5.0,70
way,176662044,54.7053568,25.2392864,amenity:parking,transport,,Šeškinė,5.0,-1
way,178330001,54.6603551,25.2750833,amenity:parking,transport,,Naujininkai,19.0,74
way,180209615,54.6067526,25.2569459,shop:supermarket,retail,IKI Cento Salininkai,Naujininkai,19.0,41
way,181674855,54.6526604,25.3057008,amenity:fuel,transport,Emsi,Rasos,15.0,9
way,182493199,54.649569,25.3015465,amenity:parking,transport,,Naujininkai,19.0,9
way,182745147,54.6723466,25.275214,building:hotel,leisure,Comfort Hotel,Naujamiestis,17.0,67
way,184075796,54.6374426,25.3554148,shop:supermarket,retail,Iki Nemėžis,,,51
way,184075798,54.6377978,25.3576178,amenity:place_of_worship,religion,Nemėžio Šv. Rapolo Kalinausko bažnyčia,,,51
way,184075803,54.6369332,25.3510483,amenity:kindergarten,education,Nemėžio lopšelis-darželis,,,51
way,184198104,54.7250157,25.4128739,shop:supermarket,retail,IKI Galgiai,,,-1
way,184198108,54.7250492,25.4124645,amenity:parking,transport,,,,-1
way,184230475,54.6355219,25.3572351,amenity:place_of_worship,religion,Nemėžio mečėtė,,,51
way,186665384,54.6755919,25.281078,amenity:parking,transport,,Senamiestis,16.0,67
way,187018703,54.735603,25.4109577,landuse:industrial,work,,Antakalnis,13.0,-1
way,187189271,54.7252101,25.342608,amenity:parking,transport,,Antakalnis,13.0,110
way,187189396,54.7246079,25.3271465,amenity:parking,transport,,Antakalnis,13.0,201
way,187189439,54.7260204,25.3293652,amenity:parking,transport,,Antakalnis,13.0,-1
way,187685822,54.6748438,25.2679435,office:government,work,NDNT - Neįgalumo ir darbingumo nustatymo tarnyba prie Socialinės apsaugos ir darbo ministerijos,Naujamiestis,17.0,67
way,188467806,54.7247528,25.3487,amenity:parking,transport,,Antakalnis,13.0,-1
way,188509693,54.7174439,25.3044407,amenity:fast_food,leisure,Hesburger,Žirmūnai,2.0,71
way,188509694,54.7183074,25.3037774,amenity:parking,transport,,Žirmūnai,2.0,71
way,188509978,54.7161468,25.3040892,amenity:parking,transport,,Žirmūnai,2.0,71
way,191573118,54.6928128,25.2673092,amenity:parking,transport,,Naujamiestis,17.0,67
way,191573223,54.6948872,25.2653661,amenity:parking,transport,,Naujamiestis,17.0,-1
way,191573564,54.6931917,25.2676742,amenity:parking,transport,,Naujamiestis,17.0,67
way,191683574,54.6968287,25.2740268,amenity:parking,transport,,Šnipiškės,3.0,69
way,193662926,54.7114383,25.2667743,amenity:parking,transport,,Šeškinė,5.0,70
way,194432838,54.6693843,25.1001894,amenity:parking,transport,,Grigiškės,21.0,4
way,194601650,54.6761807,25.2921067,amenity:parking,transport,,Senamiestis,16.0,67
way,194601662,54.6755881,25.2926202,amenity:parking,transport,,Senamiestis,16.0,67
way,196001969,54.7371381,25.2293427,shop:supermarket,retail,Norfa XXL,Pašilaičiai,7.0,72
way,196969521,54.642533,25.2736226,amenity:parking,transport,,Naujininkai,19.0,112
way,198691254,54.6819317,25.3140071,amenity:fuel,transport,Viada,Senamiestis,16.0,159
way,198691598,54.6879242,25.3107469,amenity:parking,transport,,Rasos,15.0,-1
way,198691599,54.6878804,25.3104205,amenity:parking,transport,,Rasos,15.0,-1
way,198931548,54.7144865,25.276964,amenity:parking,transport,,Verkiai,1.0,71
way,199382037,54.7074528,25.233929,building:hotel,leisure,SEB Arena,Viršuliškės,9.0,113
way,200591271,54.7355196,25.3386208,amenity:hospital,healthcare,Baltijos Amerikos klinika,Antakalnis,13.0,150
way,200591281,54.735762,25.3391228,amenity:parking,transport,,Antakalnis,13.0,150
way,200591282,54.7351269,25.3383467,amenity:parking,transport,,Antakalnis,13.0,150
way,203971510,54.6709185,25.3608043,shop:convenience,retail,Iki Džiaugsmo,Naujoji Vilnia,14.0,52
way,203971914,54.6924359,25.4099887,shop:supermarket,retail,Maxima X,Naujoji Vilnia,14.0,18
way,203971915,54.6928906,25.4088625,shop:convenience,retail,IKI Naujoji vilnia,Naujoji Vilnia,14.0,18
way,203971919,54.6927045,25.4088759,amenity:parking,transport,,Naujoji Vilnia,14.0,18
way,204351545,54.7270903,25.2329192,amenity:parking,transport,,Pašilaičiai,7.0,68
way,204409099,54.7250921,25.2210551,amenity:parking,transport,,Pašilaičiai,7.0,147
way,204409238,54.7274819,25.22647,amenity:parking,transport,Žemynos g. 2B,Pašilaičiai,7.0,183
way,204409246,54.7265001,25.2260772,amenity:parking,transport,Žemynos g. 2A,Pašilaičiai,7.0,183
way,204410354,54.7232678,25.2319068,amenity:parking,transport,,Pašilaičiai,7.0,68
way,204512175,54.7285568,25.2296031,amenity:parking,transport,,Pašilaičiai,7.0,102
way,204689943,54.7308714,25.1838466,shop:supermarket,retail,IKI Zujūnai,,,53
way,207633519,54.7539871,25.2588104,amenity:parking,transport,,Verkiai,1.0,17
way,207633520,54.7541956,25.2599276,amenity:parking,transport,,Verkiai,1.0,17
way,207693503,54.7112343,25.295625,amenity:parking,transport,,Žirmūnai,2.0,71
way,207735743,54.6784476,25.2109832,amenity:parking,transport,,Lazdynai,11.0,96
way,207739676,54.6403086,25.2778466,amenity:parking,transport,,Naujininkai,19.0,93
way,207762455,54.7677118,25.2725284,amenity:fuel,transport,Baltic Petroleum,Verkiai,1.0,-1
way,207773479,54.6404827,25.26748,amenity:fuel,transport,Baltic Petroleum,Naujininkai,19.0,123
way,207774401,54.6414823,25.2724506,amenity:parking,transport,,Naujininkai,19.0,112
way,207855499,54.729238,25.3751447,amenity:parking,transport,,Antakalnis,13.0,5
way,207858450,54.6923495,25.4101872,amenity:parking,transport,,Naujoji Vilnia,14.0,18
way,207858452,54.6926369,25.4098548,amenity:parking,transport,,Naujoji Vilnia,14.0,18
way,207859913,54.700741,25.4106833,amenity:parking,transport,,Naujoji Vilnia,14.0,15
way,207863392,54.6745473,25.2930546,amenity:parking,transport,,Senamiestis,16.0,-1
way,208289296,54.6261383,25.1492275,amenity:parking,transport,,Paneriai,20.0,21
way,208471935,54.6894027,25.2602087,amenity:parking,transport,,Naujamiestis,17.0,67
way,208471940,54.6889925,25.2613702,amenity:parking,transport,,Naujamiestis,17.0,67
way,208471945,54.6892714,25.2613814,amenity:parking,transport,,Naujamiestis,17.0,67
way,208471946,54.6901593,25.2602547,amenity:parking,transport,,Naujamiestis,17.0,67
way,208471950,54.6898454,25.2615482,amenity:parking,transport,,Naujamiestis,17.0,67
way,208867777,54.7035034,25.2739592,amenity:parking,transport,,Šnipiškės,3.0,69
way,209022449,54.7215435,25.2949823,amenity:fuel,transport,Viada,Žirmūnai,2.0,-1
way,209185418,54.6912734,25.3188241,amenity:parking,transport,,Rasos,15.0,-1
way,209585357,54.6577399,25.2323864,amenity:parking,transport,,Vilkpėdė,18.0,-1
way,209586692,54.6305505,25.2595139,amenity:parking,transport,,Naujininkai,19.0,184
way,209596228,54.7347614,25.2598082,amenity:parking,transport,,Verkiai,1.0,176
way,209597088,54.7188737,25.3011112,amenity:parking,transport,,Žirmūnai,2.0,71
way,209808740,54.766916,25.1970461,amenity:parking,transport,,,,30
way,209816165,54.767933,25.1973897,amenity:parking,transport,,,,30
way,209816179,54.768011,25.1962333,amenity:parking,transport,,,,30
way,209830417,54.7085297,25.2903054,amenity:parking,transport,,Žirmūnai,2.0,71
way,210291994,54.7138644,25.2974316,amenity:parking,transport,,Žirmūnai,2.0,71
way,210340217,54.7132688,25.2939849,amenity:parking,transport,,Žirmūnai,2.0,71
way,210644227,54.7139944,25.2994158,amenity:parking,transport,,Žirmūnai,2.0,71
way,210644230,54.7124555,25.2988193,amenity:parking,transport,,Žirmūnai,2.0,71
way,210644232,54.7120565,25.2971362,amenity:parking,transport,,Žirmūnai,2.0,71
way,210644233,54.7136949,25.2961595,amenity:parking,transport,,Žirmūnai,2.0,71
way,210644234,54.7141806,25.2992473,amenity:parking,transport,,Žirmūnai,2.0,71
way,210644236,54.7127579,25.2958937,amenity:parking,transport,,Žirmūnai,2.0,71
way,210655359,54.7116743,25.3002691,shop:garden_centre,retail,Oliseta,Žirmūnai,2.0,71
way,210663152,54.7101634,25.2985536,amenity:parking,transport,,Žirmūnai,2.0,71
way,210716815,54.6357654,25.1367047,amenity:parking,transport,,Paneriai,20.0,21
way,210716816,54.6330353,25.144834,amenity:parking,transport,,Paneriai,20.0,21
way,210716818,54.6342056,25.1368355,amenity:parking,transport,,Paneriai,20.0,21
way,210798767,54.6563055,25.1428125,amenity:parking,transport,,Paneriai,20.0,31
way,210798771,54.6553844,25.1418374,amenity:parking,transport,,Paneriai,20.0,31
way,210798774,54.6582771,25.1383979,amenity:parking,transport,,Paneriai,20.0,31
way,210812854,54.6648802,25.2531558,shop:car_repair,retail,Saab garažas,Vilkpėdė,18.0,135
way,210812864,54.6651547,25.2525558,amenity:parking,transport,,Vilkpėdė,18.0,135
way,210812865,54.6654356,25.251293,amenity:parking,transport,,Vilkpėdė,18.0,135
way,210975609,54.6869699,25.2608028,amenity:parking,transport,,Naujamiestis,17.0,67
way,210975610,54.6869729,25.2593925,amenity:parking,transport,,Naujamiestis,17.0,67
way,211097210,54.7287956,25.2833983,amenity:parking,transport,,Verkiai,1.0,-1
way,211170459,54.628381,25.2567209,amenity:parking,transport,,Naujininkai,19.0,-1
way,211177136,54.6306811,25.2582714,amenity:parking,transport,,Naujininkai,19.0,184
way,211183712,54.6304068,25.2608619,amenity:parking,transport,,Naujininkai,19.0,184
way,211186917,54.6303115,25.2620013,amenity:parking,transport,,Naujininkai,19.0,184
way,211186918,54.6296768,25.2607444,amenity:parking,transport,,Naujininkai,19.0,184
way,211315329,54.6806675,25.190508,amenity:parking,transport,,Lazdynai,11.0,-1
way,211315330,54.6797464,25.1914572,amenity:parking,transport,,Lazdynai,11.0,-1
way,211315331,54.6800117,25.1889204,amenity:parking,transport,,Lazdynai,11.0,-1
way,211328891,54.6952651,25.3976762,amenity:place_of_worship,religion,Vilniaus Šv. apaštalų Petro ir Povilo cerkvė,Naujoji Vilnia,14.0,36
way,211336525,54.703385,25.4159381,amenity:fuel,transport,Alauša,Naujoji Vilnia,14.0,-1
way,213772299,54.6269284,25.1655458,landuse:industrial,work,,Paneriai,20.0,-1
way,215104821,54.7040067,25.3163721,amenity:parking,transport,,Antakalnis,13.0,75
way,215528170,54.6234313,25.3097801,amenity:parking,transport,,Rasos,15.0,-1
way,215547024,54.7030388,25.2041324,amenity:fuel,transport,Viada,Pilaitė,12.0,166
way,215547030,54.6989652,25.2161165,office:yes,work,,Karoliniškės,10.0,175
way,216807283,54.7217579,25.2098992,amenity:parking,transport,,Justiniškės,8.0,-1
way,217127334,54.6428643,25.1822404,amenity:parking,transport,,Paneriai,20.0,54
way,217130726,54.7392721,25.2291784,amenity:parking,transport,,Fabijoniškės,4.0,72
way,217130727,54.7401963,25.2280988,amenity:parking,transport,,Fabijoniškės,4.0,72
way,217130730,54.7403653,25.2267844,amenity:parking,transport,,Fabijoniškės,4.0,72
way,217186009,54.740035,25.2333183,amenity:parking,transport,,Fabijoniškės,4.0,72
way,217399309,54.7533331,25.2761487,amenity:parking,transport,,Verkiai,1.0,29
way,217547780,54.7073484,25.2446573,amenity:parking,transport,,Šeškinė,5.0,122
way,218129362,54.7087519,25.1737357,amenity:clinic,healthcare,Karoliniškių poliklinikos Pilaitės šeimos medicinos skyrius,Pilaitė,12.0,2
way,220677563,54.684729,25.2856933,building:hotel,leisure,"Grand Hotel Vilnius, Curio Collection by Hilton",Senamiestis,16.0,67
way,220778048,54.7130171,25.4137235,shop:supermarket,retail,Lidl,,,32
way,220864709,54.7317409,25.3228416,amenity:parking,transport,,Antakalnis,13.0,-1
way,222606046,54.6610111,25.3025682,shop:car_repair,retail,Melga,Naujininkai,19.0,8
way,223065962,54.7566193,25.368381,shop:supermarket,retail,Norfa XL,Antakalnis,13.0,55
way,223102035,54.7362717,25.2624309,amenity:parking,transport,,Verkiai,1.0,-1
way,223102036,54.7374331,25.2629462,amenity:parking,transport,,Verkiai,1.0,-1
way,223348507,54.7245624,25.2433739,shop:car_repair,retail,Ritviga,Fabijoniškės,4.0,68
way,224088401,54.7039751,25.3151705,amenity:parking,transport,,Antakalnis,13.0,75
way,224094956,54.65326,25.2303171,amenity:parking,transport,,Vilkpėdė,18.0,-1
